Staten Island Rolling Sales File.  All Sales From February 2016 - January 2017.,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Sales File as of 2/13/2017  Co-op Sales Files as of 2/11/2017,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Neighborhood Names and Descriptive Data as of 5/26/2016,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Building Class Category is based on Building Class at Time of Sale.,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
BOROUGH, NEIGHBORHOOD , BUILDING CLASS CATEGORY , TAX CLASS AT PRESENT , BLOCK , LOT , EASE-MENT , BUILDING CLASS AT PRESENT , ADDRESS , APARTMENT NUMBER , ZIP CODE , RESIDENTIAL UNITS , COMMERCIAL UNITS , TOTAL UNITS , LAND SQUARE FEET , GROSS SQUARE FEET , YEAR BUILT , TAX CLASS AT TIME OF SALE , BUILDING CLASS AT TIME OF SALE , SALE PRICE , SALE DATE 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6367 , 3 ,   , A1 , 283 HOLDRIDGE AVENUE ,   , 10312 , 1 , 0 , 1 , 4120 , 2275 , 1975 , 1 , A1 , 0 , 42515 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6367 , 40 ,   , A1 , 291 SHIRLEY AVENUE ,   , 10312 , 1 , 0 , 1 , 4000 , 2070 , 1979 , 1 , A1 , 577500 , 42521 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6368 , 21 ,   , A1 , 64 JANSEN STREET ,   , 10312 , 1 , 0 , 1 , 6000 , 1820 , 1975 , 1 , A1 , 614250 , 42417 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6370 , 12 ,   , A1 , 158 WEAVER STREET ,   , 10312 , 1 , 0 , 1 , 6000 , 2600 , 1975 , 1 , A1 , 740000 , 42667 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6370 , 38 ,   , A1 , 272 HOLDRIDGE AVENUE ,   , 10312 , 1 , 0 , 1 , 6825 , 2672 , 1975 , 1 , A1 , 890000 , 42668 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6371 , 32 ,   , A1 , 118 JANSEN STREET ,   , 10312 , 1 , 0 , 1 , 4000 , 2208 , 1970 , 1 , A1 , 10 , 42713 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6371 , 34 ,   , A1 , 114 JANSEN STREET ,   , 10312 , 1 , 0 , 1 , 6000 , 3691 , 1970 , 1 , A1 , 0 , 42515 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6373 , 38 ,   , A5 , 6 WINSLOW PLACE ,   , 10312 , 1 , 1 , 1 , 7301 , 2058 , 2015 , 1 , A5 , 651680 , 42579 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6373 , 40 ,   , A5 , 10 WINSLOW PLACE ,   , 10312 , 1 , 0 , 1 , 3442 , 2058 , 2015 , 1 , A5 , 646588 , 42556 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6373 , 41 ,   , A5 , 12 WINSLOW PLACE ,   , 10312 , 1 , 0 , 1 , 3442 , 2058 , 2015 , 1 , A5 , 692410 , 42704 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6373 , 43 ,   , A5 , 18 WINSLOW PLACE ,   , 10312 , 1 , 0 , 1 , 3442 , 2058 , 2015 , 1 , A5 , 682227 , 42691 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6373 , 44 ,   , A5 , 20 WINSLOW PLACE ,   , 10312 , 1 , 0 , 1 , 3442 , 2058 , 2015 , 1 , A5 , 636406 , 42580 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6373 , 47 ,   , A5 , 32 WINSLOW PLACE ,   , 10312 , 1 , 0 , 1 , 3512 , 2058 , 2015 , 1 , A5 , 677136 , 42591 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6373 , 145 ,   , A5 , 26 WINSLOW PLACE ,   , 10312 , 1 , 0 , 1 , 3442 , 2058 , 2015 , 1 , A5 , 651680 , 42580 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6373 , 146 ,   , A5 , 30 WINSLOW PLACE ,   , 10312 , 1 , 0 , 1 , 3442 , 2058 , 2015 , 1 , A5 , 666953 , 42594 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6382 , 7 ,   , A9 , 335 BARCLAY AVENUE ,   , 10312 , 1 , 0 , 1 , 3920 , 2496 , 1988 , 1 , A9 , 0 , 42657 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6382 , 18 ,   , A2 , 656 SYCAMORE STREET ,   , 10312 , 1 , 0 , 1 , 4000 , 1064 , 1940 , 1 , A2 , 500000 , 42692 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6382 , 67 ,   , A1 , 139 TALLMAN STREET ,   , 10312 , 1 , 0 , 1 , 4000 , 2275 , 1980 , 1 , A1 , 558000 , 42465 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6398 , 16 ,   , A5 , 5 OCEANVIEW AVENUE ,   , 10312 , 1 , 0 , 1 , 2003 , 1016 , 1991 , 1 , A5 , 385000 , 42656 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6398 , 19 ,   , A5 , 9 OCEANVIEW AVENUE ,   , 10312 , 1 , 0 , 1 , 2467 , 1016 , 1991 , 1 , A5 , 0 , 42579 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6401 , 31 ,   , A1 , 15 ALLEN PLACE ,   , 10312 , 1 , 0 , 1 , 8000 , 2560 , 1950 , 1 , A1 , 0 , 42527 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6401 , 60 ,   , A1 , 616 BARCLAY AVENUE ,   , 10312 , 1 , 0 , 1 , 10000 , 2520 , 1999 , 1 , A1 , 670000 , 42429 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6402 , 39 ,   , A2 , 10 ALLEN PLACE ,   , 10312 , 1 , 0 , 1 , 6000 , 2040 , 1952 , 1 , A2 , 500000 , 42597 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6402 , 49 ,   , A2 , 32 ALLEN PLACE ,   , 10312 , 1 , 0 , 1 , 6000 , 1224 , 1940 , 1 , A2 , 0 , 42740 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6429 , 94 ,   , A1 , 5008 AMBOY ROAD ,   , 10312 , 1 , 0 , 1 , 15000 , 1960 , 1920 , 1 , A1 , 749000 , 42592 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6429 , 94 ,   , A1 , 5008 AMBOY ROAD ,   , 10312 , 1 , 0 , 1 , 15000 , 1960 , 1920 , 1 , A1 , 0 , 42489 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6431 , 174 ,   , A2 , 381 POILLON AVENUE ,   , 10312 , 1 , 0 , 1 , 15084 , 816 , 1960 , 1 , A2 , 0 , 42548 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6456 , 4 ,   , A1 , 34 LYNCH STREET ,   , 10312 , 1 , 0 , 1 , 3800 , 2350 , 1980 , 1 , A1 , 680000 , 42705 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6456 , 6 ,   , A1 , 30 LYNCH STREET ,   , 10312 , 1 , 0 , 1 , 3640 , 2350 , 1980 , 1 , A1 , 0 , 42518 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6456 , 42 ,   , A1 , 429 BERTRAM AVENUE ,   , 10312 , 1 , 0 , 1 , 11340 , 3350 , 1997 , 1 , A1 , 1 , 42423 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6459 , 12 ,   , A1 , 296 POILLON AVENUE ,   , 10312 , 1 , 0 , 1 , 4000 , 2744 , 1987 , 1 , A1 , 645000 , 42550 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6462 , 40 ,   , A1 , 320 PHILIP AVENUE ,   , 10312 , 1 , 0 , 1 , 6120 , 1664 , 1960 , 1 , A1 , 0 , 42684 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6475 , 115 ,   , A7 , 77 NICOLOSI LOOP ,   , 10312 , 1 , 0 , 1 , 14660 , 7000 , 1988 , 1 , A7 , 1500000 , 42408 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6475 , 150 ,   , A3 , 151 NICOLOSI DRIVE ,   , 10312 , 1 , 0 , 1 , 21065 , 8380 , 1997 , 1 , A3 , 2000000 , 42606 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6499 , 106 ,   , A9 , 25 WENDY DRIVE ,   , 10312 , 1 , 0 , 1 , 16835 , 3500 , 1985 , 1 , A9 , 0 , 42635 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6517 , 39 ,   , A9 , 30 ARBUTUS WAY ,   , 10312 , 1 , 0 , 1 , 13150 , 3600 , 1985 , 1 , A9 , 1150000 , 42739 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6517 , 60 ,   , A1 , 201 ARBUTUS AVENUE ,   , 10312 , 1 , 0 , 1 , 10195 , 3834 , 1990 , 1 , A1 , 450000 , 42471 
5, ANNADALE , 01 ONE FAMILY DWELLINGS                     , 1 , 6523 , 15 ,   , A1 , 135 ARBUTUS AVENUE ,   , 10312 , 1 , 0 , 1 , 4620 , 1186 , 1945 , 1 , A1 , 699000 , 42586 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 5406 , 1 ,   , B2 , 381 HAROLD AVENUE ,   , 10312 , 2 , 0 , 2 , 5032 , 3803 , 2015 , 1 , B2 , 996866 , 42440 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 5406 , 2 ,   , B2 , 385 HAROLD AVENUE ,   , 10312 , 2 , 0 , 2 , 5132 , 3803 , 2015 , 1 , B2 , 1002976 , 42466 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 5425 , 48 ,   , B2 , 39 SANDGAP STREET ,   , 10312 , 2 , 0 , 2 , 2500 , 3945 , 2015 , 1 , B2 , 920000 , 42647 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 5426 , 17 ,   , B9 , 11 OCEAN DRIVEWAY ,   , 10312 , 2 , 0 , 2 , 10000 , 1440 , 1956 , 1 , B9 , 10 , 42486 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6209 , 5 ,   , B2 , 182 SNEDEN AVENUE ,   , 10312 , 2 , 0 , 2 , 2600 , 1592 , 2005 , 1 , B2 , 573000 , 42682 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6212 , 98 ,   , B2 , 1110 ARDEN AVENUE ,   , 10312 , 2 , 0 , 2 , 4470 , 2500 , 2000 , 1 , B2 , 0 , 42588 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6212 , 114 ,   , B2 , 1160 ARDEN AVENUE ,   , 10312 , 2 , 0 , 2 , 19950 , 1216 , 1910 , 1 , B2 , 722500 , 42417 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6215 , 38 ,   , B2 , 128 FABIAN STREET ,   , 10312 , 2 , 0 , 2 , 5000 , 2591 , 2014 , 1 , B2 , 485000 , 42454 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6221 , 9 ,   , A5 , 1002 ARDEN AVENUE ,   , 10312 , 1 , 0 , 1 , 2550 , 1400 , 2005 , 1 , B9 , 0 , 42538 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6221 , 18 ,   , B3 , 1020 ARDEN AVENUE ,   , 10312 , 2 , 0 , 2 , 5670 , 2528 , 1955 , 1 , B3 , 824782 , 42545 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6222 , 14 ,   , B2 , 16 JEANNETTE AVENUE ,   , 10312 , 2 , 0 , 2 , 4000 , 2392 , 2015 , 1 , B2 , 804146 , 42510 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6222 , 15 ,   , B2 , 20 JEANNETTE AVENUE ,   , 10312 , 2 , 0 , 2 , 4000 , 2600 , 2015 , 1 , B2 , 793216 , 42513 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6222 , 16 ,   , B2 , 24 JEANNETTE AVENUE ,   , 10312 , 2 , 0 , 2 , 4000 , 2392 , 2015 , 1 , B2 , 803399 , 42629 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6222 , 26 ,   , B9 , 38 JEANNETTE AVENUE ,   , 10312 , 2 , 0 , 2 , 2825 , 1600 , 2004 , 1 , B9 , 590000 , 42748 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6222 , 26 ,   , B9 , 38 JEANNETTE AVENUE ,   , 10312 , 2 , 0 , 2 , 2825 , 1600 , 2004 , 1 , B9 , 0 , 42523 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6222 , 29 ,   , B9 , 46 JEANNETTE AVENUE ,   , 10312 , 2 , 0 , 2 , 2825 , 1600 , 2004 , 1 , B9 , 625000 , 42734 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6222 , 49 ,   , B2 , 25 LORRAINE AVENUE ,   , 10312 , 2 , 0 , 2 , 4000 , 2550 , 2015 , 1 , B2 , 794233 , 42418 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6229 , 50 ,   , B2 , 135 EDGEGROVE AVENUE ,   , 10312 , 2 , 0 , 2 , 8000 , 3640 , 2002 , 1 , B2 , 0 , 42583 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     ,   , 6236 , 22 ,   ,   , 182 STAFFORD AVENUE ,   , 10312 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , B2 , 935771 , 42590 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1B , 6236 , 24 ,   , V0 , 178 STAFFORD AVENUE ,   , 10312 , 1 , 0 , 1 , 14000 , 0 , 1980 , 1 , B2 , 935771 , 42605 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     ,   , 6236 , 26 ,   ,   , 174 STAFFORD AVENUE ,   , 10312 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , B2 , 935771 , 42587 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6237 , 15 ,   , B2 , 197 STAFFORD AVENUE ,   , 10312 , 2 , 0 , 2 , 7000 , 3834 , 2014 , 1 , B2 , 1120075 , 42627 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6238 , 50 ,   , B9 , 179 VINELAND AVENUE ,   , 10312 , 2 , 0 , 2 , 2900 , 1400 , 2000 , 1 , B9 , 603050 , 42621 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6240 , 75 ,   , B2 , 7 FORNES PLACE ,   , 10312 , 2 , 0 , 2 , 6998 , 2100 , 2005 , 1 , B2 , 1040000 , 42517 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6242 , 72 ,   , B2 , 25 SUMMIT PLACE ,   , 10312 , 2 , 0 , 2 , 4125 , 3400 , 2014 , 1 , B2 , 0 , 42545 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6243 , 8 ,   , B2 , 11 MOSELY AVENUE ,   , 10312 , 2 , 0 , 2 , 8040 , 2770 , 1980 , 1 , B2 , 780000 , 42640 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6249 , 230 ,   , B2 , 970 ANNADALE ROAD ,   , 10312 , 2 , 0 , 2 , 9135 , 1657 , 1950 , 1 , B2 , 622000 , 42478 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6254 , 131 ,   , B2 , 137 SOUTH RAILROAD ST ,   , 10312 , 2 , 0 , 2 , 3950 , 1590 , 2002 , 1 , B2 , 725000 , 42647 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6265 , 33 ,   , B2 , 254 RENSSELAER AVENUE ,   , 10312 , 2 , 0 , 2 , 6000 , 2624 , 1990 , 1 , B2 , 850000 , 42654 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6265 , 39 ,   , B2 , 286 JEFFERSON BOULEVARD ,   , 10312 , 2 , 0 , 2 , 6000 , 2758 , 1975 , 1 , B2 , 775000 , 42480 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6268 , 40 ,   , B2 , 175 SINCLAIR AVENUE ,   , 10312 , 2 , 0 , 2 , 4000 , 2100 , 2002 , 1 , B2 , 755000 , 42543 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6269 , 2 ,   , B2 , 316 VINELAND AVENUE ,   , 10312 , 2 , 0 , 2 , 4000 , 2340 , 2004 , 1 , B2 , 830000 , 42643 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6280 , 13 ,   , B2 , 410 EDGEGROVE AVENUE ,   , 10312 , 2 , 0 , 2 , 6000 , 2026 , 1975 , 1 , B2 , 750000 , 42629 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6287 , 15 ,   , B9 , 33 RAMONA AVENUE ,   , 10312 , 2 , 0 , 2 , 6000 , 3100 , 1985 , 1 , B9 , 0 , 42486 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6297 , 4 ,   , B2 , 472 LAMONT AVENUE ,   , 10312 , 2 , 0 , 2 , 7000 , 2464 , 1970 , 1 , B2 , 568758 , 42738 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6298 , 74 ,   , B2 , 263 DELMAR AVENUE ,   , 10312 , 2 , 0 , 2 , 5000 , 2472 , 1978 , 1 , B2 , 723000 , 42640 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6301 , 3 ,   , B2 , 462 SHELDON AVENUE ,   , 10312 , 2 , 0 , 2 , 12000 , 4065 , 1999 , 1 , B2 , 970000 , 42579 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6305 , 71 ,   , B2 , 369 CROWN AVENUE ,   , 10312 , 2 , 0 , 2 , 9550 , 3620 , 1986 , 1 , B2 , 0 , 42513 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6305 , 71 ,   , B2 , 369 CROWN AVENUE ,   , 10312 , 2 , 0 , 2 , 9550 , 3620 , 1986 , 1 , B2 , 0 , 42486 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6320 , 75 ,   , B1 , 170 ALBEE AVENUE ,   , 10312 , 2 , 0 , 2 , 3600 , 2150 , 1975 , 1 , B1 , 200000 , 42691 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6350 , 40 ,   , B2 , 473 HOLDRIDGE AVENUE ,   , 10312 , 2 , 0 , 2 , 9879 , 3042 , 1985 , 1 , B2 , 1290000 , 42691 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6352 , 14 ,   , B2 , 466 HOLDRIDGE AVENUE ,   , 10312 , 2 , 0 , 2 , 6000 , 3520 , 1988 , 1 , B2 , 860000 , 42713 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6356 , 61 ,   , B2 , 424 HAROLD AVENUE ,   , 10312 , 2 , 0 , 2 , 4173 , 1920 , 1996 , 1 , B2 , 1 , 42424 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6356 , 77 ,   , B2 , 4719 HYLAN BOULEVARD ,   , 10312 , 2 , 0 , 2 , 3911 , 2600 , 1995 , 1 , B2 , 0 , 42480 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6359 , 48 ,   , B9 , 36 PEARE PLACE ,   , 10312 , 2 , 0 , 2 , 5000 , 2200 , 1980 , 1 , B9 , 655000 , 42401 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6360 , 1 ,   , B2 , 639 BARCLAY AVENUE ,   , 10312 , 2 , 0 , 2 , 2280 , 1200 , 1999 , 1 , B2 , 385000 , 42598 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6360 , 1 ,   , B2 , 639 BARCLAY AVENUE ,   , 10312 , 2 , 0 , 2 , 2280 , 1200 , 1999 , 1 , B2 , 295000 , 42473 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6360 , 30 ,   , B2 , 581 BARCLAY AVENUE ,   , 10312 , 2 , 0 , 2 , 6000 , 3670 , 1987 , 1 , B2 , 780000 , 42487 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6361 , 74 ,   , B2 , 180 LENZIE STREET ,   , 10312 , 2 , 0 , 2 , 6205 , 2840 , 1983 , 1 , B2 , 720000 , 42507 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6393 , 18 ,   , B2 , 191 BOARDWALK AVENUE ,   , 10312 , 2 , 0 , 2 , 12313 , 7644 , 1945 , 1 , B2 , 1450000 , 42572 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6399 , 31 ,   , B2 , 433 LIPSETT AVENUE ,   , 10312 , 2 , 0 , 2 , 6103 , 2465 , 2015 , 1 , B2 , 845147 , 42402 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6401 , 66 ,   , B2 , 628 BARCLAY AVENUE ,   , 10312 , 2 , 0 , 2 , 6000 , 3250 , 1995 , 1 , B2 , 840000 , 42566 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6402 , 1 ,   , B2 , 60 ALLEN PLACE ,   , 10312 , 2 , 0 , 2 , 4838 , 3400 , 1995 , 1 , B2 , 0 , 42605 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6402 , 3 ,   , B2 , 4867 HYLAN BOULEVARD ,   , 10312 , 2 , 0 , 2 , 4400 , 2276 , 2014 , 1 , B2 , 745868 , 42423 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6402 , 7 ,   , B2 , 4875 HYLAN BOULEVARD ,   , 10312 , 2 , 0 , 2 , 4914 , 2117 , 2015 , 1 , B2 , 775000 , 42474 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6403 , 16 ,   , B2 , 361 KINGHORN STREET ,   , 10312 , 2 , 0 , 2 , 4000 , 2600 , 2001 , 1 , B2 , 697500 , 42510 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6441 , 145 ,   , B2 , 88 NEWTON STREET ,   , 10312 , 2 , 0 , 2 , 4000 , 3326 , 2015 , 1 , B2 , 789041 , 42412 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6442 , 1 ,   , B2 , 319 POILLON AVENUE ,   , 10312 , 2 , 0 , 2 , 6500 , 2902 , 2007 , 1 , B2 , 992793 , 42612 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6442 , 35 ,   , B2 , 263 POILLON AVENUE ,   , 10312 , 2 , 0 , 2 , 14384 , 4608 , 2015 , 1 , B2 , 200000 , 42706 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6462 , 37 ,   , B2 , 310 PHILIP AVENUE ,   , 10312 , 2 , 0 , 2 , 6000 , 3192 , 1997 , 1 , B2 , 950000 , 42429 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6469 , 90 ,   , B3 , 70 POILLON AVENUE ,   , 10312 , 2 , 0 , 2 , 15000 , 4420 , 1970 , 1 , B3 , 0 , 42668 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6469 , 165 ,   , B2 , 24 COTTONTAIL COURT ,   , 10312 , 2 , 0 , 2 , 10440 , 3600 , 2000 , 1 , B2 , 1215000 , 42557 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6511 , 107 ,   , B2 , 5190 AMBOY ROAD ,   , 10312 , 2 , 0 , 2 , 3523 , 2494 , 2004 , 1 , B2 , 500 , 42446 
5, ANNADALE , 02 TWO FAMILY DWELLINGS                     , 1 , 6517 , 152 ,   , B2 , 207 ARBUTUS AVENUE ,   , 10312 , 2 , 0 , 2 , 10959 , 2967 , 1940 , 1 , B2 , 0 , 42597 
5, ANNADALE , 04 TAX CLASS 1 CONDOS                       , 1C , 6226 , 1102 ,   , R6 , 736 ANNADALE ROAD , A , 10312 , 1 , 0 , 1 , 0 , 0 , 2012 , 1 , R6 , 605000 , 42551 
5, ANNADALE , 05 TAX CLASS 1 VACANT LAND                  , 1B , 5407 , 11 ,   , V0 , 108 ELMBANK STREET ,   , 10312 , 1 , 0 , 1 , 5000 , 0 , 1910 , 1 , V0 , 960000 , 42606 
5, ANNADALE , 05 TAX CLASS 1 VACANT LAND                  , 1B , 5426 , 10 ,   , V0 , 24 SANDGAP STREET ,   , 10312 , 0 , 0 , 0 , 4960 , 0 , 0 , 1 , V0 , 334000 , 42550 
5, ANNADALE , 05 TAX CLASS 1 VACANT LAND                  , 1B , 6212 , 113 ,   , V0 , 1144 ARDEN AVENUE ,   , 10312 , 0 , 0 , 0 , 3270 , 0 , 0 , 1 , V0 , 165000 , 42689 
5, ANNADALE , 05 TAX CLASS 1 VACANT LAND                  , 1B , 6212 , 115 ,   , V0 , ARDEN AVENUE ,   , 0 , 0 , 0 , 0 , 11376 , 0 , 0 , 1 , V0 , 722500 , 42417 
5, ANNADALE , 05 TAX CLASS 1 VACANT LAND                  , 1B , 6251 , 1 ,   , V0 , 137 BENNETT AVENUE ,   , 10312 , 0 , 0 , 0 , 6000 , 0 , 0 , 1 , V0 , 400000 , 42535 
5, ANNADALE , 05 TAX CLASS 1 VACANT LAND                  , 1B , 6260 , 64 ,   , V0 , EDGEGROVE AVENUE ,   , 0 , 0 , 0 , 0 , 4000 , 0 , 0 , 1 , V0 , 854311 , 42482 
5, ANNADALE , 05 TAX CLASS 1 VACANT LAND                  , 1B , 6260 , 64 ,   , V0 , EDGEGROVE AVENUE ,   , 0 , 0 , 0 , 0 , 4000 , 0 , 0 , 1 , V0 , 0 , 42482 
5, ANNADALE , 05 TAX CLASS 1 VACANT LAND                  , 1B , 6260 , 66 ,   , V0 , EDGEGROVE AVENUE ,   , 10312 , 0 , 0 , 0 , 4000 , 0 , 0 , 1 , V0 , 813581 , 42426 
5, ANNADALE , 05 TAX CLASS 1 VACANT LAND                  , 1B , 6260 , 66 ,   , V0 , EDGEGROVE AVENUE ,   , 10312 , 0 , 0 , 0 , 4000 , 0 , 0 , 1 , V0 , 0 , 42426 
5, ANNADALE , 05 TAX CLASS 1 VACANT LAND                  , 1B , 6261 , 54 ,   , V0 , EDGEGROVE AVENUE ,   , 0 , 0 , 0 , 0 , 10000 , 0 , 0 , 1 , V0 , 0 , 42710 
5, ANNADALE , 05 TAX CLASS 1 VACANT LAND                  , 1B , 6268 , 3 ,   , V0 , STAFFORD AVENUE ,   , 0 , 0 , 0 , 0 , 8000 , 0 , 0 , 1 , V0 , 530000 , 42684 
